2017-11-14 23:49:37|gamecredits|GAME|1.80985|0.00026347|1139090.0|116473534.0|64355352.0|64355352.0|-0.33|2.65|3.24|
2017-11-14 23:50:51|gamecredits|GAME|1.80985|0.00026347|1139090.0|116473534.0|64355352.0|64355352.0|-0.33|2.65|3.24|
2017-11-14 23:51:52|gamecredits|GAME|1.80985|0.00026347|1139090.0|116473534.0|64355352.0|64355352.0|-0.33|2.65|3.24|
2017-11-14 23:52:54|gamecredits|GAME|1.80985|0.00026347|1139090.0|116473534.0|64355352.0|64355352.0|-0.33|2.65|3.24|
2017-11-14 23:53:55|gamecredits|GAME|1.80985|0.00026347|1139090.0|116473534.0|64355352.0|64355352.0|-0.33|2.65|3.24|
2017-11-14 23:54:57|gamecredits|GAME|1.81182|0.00026382|1142250.0|116600314.0|64355352.0|64355352.0|-0.16|2.77|3.35|
2017-11-14 23:57:11|gamecredits|GAME|1.81182|0.00026382|1142250.0|116600314.0|64355352.0|64355352.0|-0.16|2.77|3.35|
2017-11-14 23:58:12|gamecredits|GAME|1.81182|0.00026382|1142250.0|116600314.0|64355352.0|64355352.0|-0.16|2.77|3.35|
2017-11-14 23:59:14|gamecredits|GAME|1.81912|0.00026529|1142850.0|117070108.0|64355352.0|64355352.0|0.33|3.14|3.75|
2017-11-15 00:00:15|gamecredits|GAME|1.81912|0.00026529|1142850.0|117070108.0|64355352.0|64355352.0|0.33|3.14|3.75|
2017-11-15 00:01:17|gamecredits|GAME|1.81912|0.00026529|1142850.0|117070108.0|64355352.0|64355352.0|0.33|3.14|3.75|
2017-11-15 00:02:18|gamecredits|GAME|1.81912|0.00026529|1142850.0|117070108.0|64355352.0|64355352.0|0.33|3.14|3.75|
2017-11-15 00:03:20|gamecredits|GAME|1.81912|0.00026529|1142850.0|117070108.0|64355352.0|64355352.0|0.33|3.14|3.75|
2017-11-15 00:04:21|gamecredits|GAME|1.82012|0.00026502|1143940.0|117134463.0|64355352.0|64355352.0|0.5|3.13|3.8|
2017-11-15 00:05:22|gamecredits|GAME|1.82012|0.00026502|1143940.0|117134463.0|64355352.0|64355352.0|0.5|3.13|3.8|
2017-11-15 00:06:24|gamecredits|GAME|1.82012|0.00026502|1143940.0|117134463.0|64355352.0|64355352.0|0.5|3.13|3.8|
2017-11-15 00:07:25|gamecredits|GAME|1.82012|0.00026502|1143940.0|117134463.0|64355352.0|64355352.0|0.5|3.13|3.8|
2017-11-15 00:08:27|gamecredits|GAME|1.82012|0.00026502|1143940.0|117134463.0|64355352.0|64355352.0|0.5|3.13|3.8|
2017-11-15 00:09:28|gamecredits|GAME|1.82217|0.00026525|1143270.0|117266392.0|64355352.0|64355352.0|0.66|3.26|3.91|
2017-11-15 00:10:30|gamecredits|GAME|1.82217|0.00026525|1143270.0|117266392.0|64355352.0|64355352.0|0.66|3.26|3.91|
2017-11-15 00:11:31|gamecredits|GAME|1.82217|0.00026525|1143270.0|117266392.0|64355352.0|64355352.0|0.66|3.26|3.91|
2017-11-15 00:12:32|gamecredits|GAME|1.82217|0.00026525|1143270.0|117266392.0|64355352.0|64355352.0|0.66|3.26|3.91|
2017-11-15 14:44:30|gamecredits|GAME|2.04478|0.00028171|6445920.0|131592537.0|64355352.0|64355352.0|-2.02|13.34|8.07|
2017-11-15 14:45:31|gamecredits|GAME|2.03845|0.00028041|6446840.0|131185167.0|64355352.0|64355352.0|-2.32|12.98|7.69|
2017-11-15 14:46:33|gamecredits|GAME|2.03845|0.00028041|6446840.0|131185167.0|64355352.0|64355352.0|-2.32|12.98|7.69|
2017-11-15 14:47:34|gamecredits|GAME|2.03845|0.00028041|6446840.0|131185167.0|64355352.0|64355352.0|-2.32|12.98|7.69|
2017-11-15 14:48:35|gamecredits|GAME|2.03845|0.00028041|6446840.0|131185167.0|64355352.0|64355352.0|-2.32|12.98|7.69|
